Sasen Cain,Rassi,{'puzzle_name': 'Check Out This Sticked Asiatic Music', 'hunt_name': 'MIT Mystery Hunt 2015'}
Sasen Cain,Catherine Olsson,{'puzzle_name': 'Check Out This Sticked Asiatic Music', 'hunt_name': 'MIT Mystery Hunt 2015'}
Sasen Cain,Kaoru Watanabe,{'puzzle_name': 'Check Out This Sticked Asiatic Music', 'hunt_name': 'MIT Mystery Hunt 2015'}
Sasen Cain,Rachel Daddino,{'puzzle_name': 'Check Out This Sticked Asiatic Music', 'hunt_name': 'MIT Mystery Hunt 2015'}
Jeffrey Steven Cohen,Iolanthe Chronis,{'puzzle_name': "Second Time's the Charm", 'hunt_name': 'MIT Mystery Hunt 2006'}
Jeffrey Steven Cohen,Kelly Thomas,{'puzzle_name': 'Ask Ye Silly Question...', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jeffrey Steven Cohen,Joia Hertz,{'puzzle_name': 'Physical Challenge', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jeffrey Steven Cohen,Ted McCabe,{'puzzle_name': 'Physical Challenge', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Jennifer Berk,{'puzzle_name': 'Moscow Ante', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Roger Hanna Morash,{'puzzle_name': 'Mysterious Cry; Quiet Habit', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Ross Hatton,{'puzzle_name': 'Mysterious Cry; Quiet Habit', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Catherine Miller,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,Seth Kleinerman,{'puzzle_name': 'Data Analysis', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Cat Bieber,{'puzzle_name': 'Data Analysis', 'hunt_name': 'MIT Mystery Hunt 2006'}
Reid Barton,Ricky Liu,{'puzzle_name': 'You Shall Understand What Hath Befallen', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,Sai,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,Alex Fink,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,Lee Keyser-Allen,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,Katherine Reid,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Reid Barton,John Danaher,{'puzzle_name': 'Efficiency', 'hunt_name': 'MIT Mystery Hunt 2011'}
Benjamin Balas,Erin Conwell,{'puzzle_name': 'Familiar Faces', 'hunt_name': 'MIT Mystery Hunt 2006'}
Chris Luhrs,Roger Hanna Morash,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Ricky Liu,{'puzzle_name': 'Endgame', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Jason Zuffranieri,{'puzzle_name': 'Karaoke Night', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Bruce Applegate,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Allen Rabinovich,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Amber Archambo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Joel Corbo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Jen Selby,{'puzzle_name': 'Basic Knowledge', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Yoyo Zhou,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Anna Gladstone,{'puzzle_name': 'Games', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,David Poland,{'puzzle_name': 'Unnatural Law', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Drew Edelberg,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Geoff Iwata,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Chris Luhrs,Randall Munroe,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Ross Hatton,{'puzzle_name': 'Mysterious Cry; Quiet Habit', 'hunt_name': 'MIT Mystery Hunt 2006'}
Roger Hanna Morash,Joel Corbo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Alex Fink,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Val Morash,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Allen Rabinovich,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Bruce Applegate,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Amber Archambo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Jen Selby,{'puzzle_name': 'Amateur Hour', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Yoyo Zhou,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Drew Edelberg,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Geoff Iwata,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,David Speyer,{'puzzle_name': 'Puzzle Box', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Randall Munroe,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Roger Hanna Morash,Laura Martini,{'puzzle_name': 'Bumblebee Tune-a', 'hunt_name': 'MIT Mystery Hunt 2014'}
Roger Hanna Morash,Kevin G. Der,{'puzzle_name': 'Falling Into Place', 'hunt_name': 'MIT Mystery Hunt 2014'}
Roger Hanna Morash,Michael Pihulic,{'puzzle_name': 'Bumblebee Tune-a', 'hunt_name': 'MIT Mystery Hunt 2014'}
Roger Hanna Morash,Kathy Rhode,{'puzzle_name': 'Bumblebee Tune-a', 'hunt_name': 'MIT Mystery Hunt 2014'}
Jennifer Berk,Lanya da Silva,{'puzzle_name': 'Advanced Foreign Operations', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Andrew Thomas,{'puzzle_name': 'Handbook Fragment', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Kate Baker,{'puzzle_name': 'Handbook Fragment', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Matthew S. Cain,{'puzzle_name': 'Editor', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Timothy Abbott,{'puzzle_name': 'Bring Us Food, Yo', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Iolanthe Chronis,{'puzzle_name': 'Bring Us Food, Yo', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Allen Rabinovich,{'puzzle_name': 'McMurdo Station Ante', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,David Speyer,{'puzzle_name': 'McMurdo Station Ante', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Joia Hertz,{'puzzle_name': 'Joint Operations Intelligence Archive', 'hunt_name': 'MIT Mystery Hunt 2006'}
Jennifer Berk,Tracy Yonemoto,{'puzzle_name': 'Charitable Collection', 'hunt_name': 'MIT Mystery Hunt 2011'}
Jennifer Berk,Guy Jacobson,{'puzzle_name': 'The Thrilling Thespians', 'hunt_name': 'MIT Mystery Hunt 2017'}
Jennifer Berk,Marisa Debowsky,{'puzzle_name': "If at First You Don't Succeed", 'hunt_name': 'MIT Mystery Hunt 2019'}
Jennifer Berk,Berit Johnson,{'puzzle_name': 'Protection Plan', 'hunt_name': 'MIT Mystery Hunt 2019'}
Jennifer Berk,Julia Tenney,{'puzzle_name': "If at First You Don't Succeed", 'hunt_name': 'MIT Mystery Hunt 2019'}
Jennifer Berk,Sami Casanova,{'puzzle_name': 'Compromised', 'hunt_name': 'MIT Mystery Hunt 2019'}
Jennifer Berk,Jesse Gelles,{'puzzle_name': "If at First You Don't Succeed", 'hunt_name': 'MIT Mystery Hunt 2019'}
Jennifer Berk,Nancy Taubenslag,{'puzzle_name': "If at First You Don't Succeed", 'hunt_name': 'MIT Mystery Hunt 2019'}
Ross Hatton,Joia Hertz,{'puzzle_name': 'License to Kill', 'hunt_name': 'MIT Mystery Hunt 2006'}
Joia Hertz,Iolanthe Chronis,{'puzzle_name': 'Do Sa Do', 'hunt_name': 'MIT Mystery Hunt 2006'}
Joia Hertz,Ted McCabe,{'puzzle_name': 'Physical Challenge', 'hunt_name': 'MIT Mystery Hunt 2006'}
Joia Hertz,Steve Nagy,{'puzzle_name': 'Part of Speech', 'hunt_name': 'MIT Mystery Hunt 2011'}
Matthew S. Cain,Lyla Fischer,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Brad Stronger,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Iolanthe Chronis,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Steve Krueger,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Yi-Hsin Lin,{'puzzle_name': 'Field Trip', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Christina Hawkes,{'puzzle_name': 'Escape from the Classroom', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Amy Hailes,{'puzzle_name': 'Go Fish!', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Nathaniel Zuk,{'puzzle_name': 'Encephalon', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Shawn Westerdale,{'puzzle_name': 'Captain Planet', 'hunt_name': 'MIT Mystery Hunt 2015'}
Matthew S. Cain,Matt "halftime" Peairs,{'puzzle_name': 'Captain Planet', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Timothy Abbott,{'puzzle_name': 'Head of Sales', 'hunt_name': 'MIT Mystery Hunt 2006'}
Iolanthe Chronis,Alevtina Asarina,{'puzzle_name': 'Letter Connections', 'hunt_name': 'MIT Mystery Hunt 2006'}
Iolanthe Chronis,Brad Stronger,{'puzzle_name': 'UKACD', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Seth Kleinerman,{'puzzle_name': 'Pipe Dream 2: Rapid Transit', 'hunt_name': 'MIT Mystery Hunt 2011'}
Iolanthe Chronis,Kevin Chen,{'puzzle_name': 'Back on the Move', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Lyla Fischer,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Steve Krueger,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Yi-Hsin Lin,{'puzzle_name': 'Ready Set Go', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Kris Ehinger,{'puzzle_name': 'Starfish', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Jennifer Tang,{'puzzle_name': 'Eh?', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Kenan Diab,{'puzzle_name': 'Twelve Grids of Pictures', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Travis Hance,{'puzzle_name': 'Spiky Tower Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Miranda Gavrin,{'puzzle_name': 'Not All There', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Jeff Walden,{'puzzle_name': 'Twelve Grids of Pictures', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Davie Rolnick,{'puzzle_name': 'Go At It!', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Brian Hamrick,{'puzzle_name': 'Spiky Tower Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Veronica Boyce,{'puzzle_name': 'A Poem by Shell Silverstein', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Matt "halftime" Peairs,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Sherry Wu,{'puzzle_name': 'Even the Blossoming Flowers...', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Christina Hawkes,{'puzzle_name': 'Treasure Chest Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,John Hawksley,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Shawn Westerdale,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Sasha Targ,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Jane Chronis,{'puzzle_name': 'Treasure Chest Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Kaia Dekker,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Tiffany Dohzen,{'puzzle_name': 'Spotted Tower Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Andrea Hawksley,{'puzzle_name': 'Spotted Tower Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Julian West,Christine Worrall,{'puzzle_name': 'Grid with a Hole in the Middle', 'hunt_name': 'MIT Mystery Hunt 2006'}
Julian West,Ricky Liu,{'puzzle_name': 'Meta testing!', 'hunt_name': 'MIT Mystery Hunt 2011'}
Julian West,Ari Nieh,{'puzzle_name': 'Meta testing!', 'hunt_name': 'MIT Mystery Hunt 2011'}
Julian West,David Speyer,{'puzzle_name': 'E Pluribus Unum', 'hunt_name': 'MIT Mystery Hunt 2011'}
Julian West,Will Day,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Nicholas Georgiou,{'puzzle_name': "This Year's Hardest Crossword", 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Charles Steinhardt,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Michele Pratusevich,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Jasmine Florentine,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Nathaniel Zuk,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Anisa Schardl,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Laura Nicholson,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Sid Creutz,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Sue Broder,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Eric Broder,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,James Douberley,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Hubert Hwang,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Kevin Hwang,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Anna Brunner,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Robin Deits,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Nathan Fung,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Ariel Schwartz,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Max Wolf,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Erin Price,{'puzzle_name': 'Sports Radio', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Ben Haytack,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Chris Pringle,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Ian Gallagher,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Timothy Abbott,Alevtina Asarina,{'puzzle_name': 'Letter Connections', 'hunt_name': 'MIT Mystery Hunt 2006'}
Brad Stronger,Lyla Fischer,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Steve Krueger,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Yi-Hsin Lin,{'puzzle_name': 'Loony Playhouse Actors', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Kenan Diab,{'puzzle_name': 'Twelve Grids of Pictures', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Travis Hance,{'puzzle_name': 'Goldfish Memory', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Miranda Gavrin,{'puzzle_name': 'Not All There', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Jeff Walden,{'puzzle_name': 'Twelve Grids of Pictures', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Brian Hamrick,{'puzzle_name': 'Goldfish Memory', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Veronica Boyce,{'puzzle_name': "I Know That's a Pisser Baby", 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Matt "halftime" Peairs,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Shawn Westerdale,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Jane Chronis,{'puzzle_name': 'Treasure Chest Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Sasha Targ,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Christina Hawkes,{'puzzle_name': 'Treasure Chest Meta', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Kaia Dekker,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,John Hawksley,{'puzzle_name': 'Smiling Vessel', 'hunt_name': 'MIT Mystery Hunt 2015'}
Naomi Cliffer,Laurel Bobrow,{'puzzle_name': 'Up, Down, and All Around', 'hunt_name': 'MIT Mystery Hunt 2006'}
Lanya da Silva,Allen Rabinovich,{'puzzle_name': 'Painted Potsherds', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Seth Kleinerman,{'puzzle_name': 'Moscow Meta', 'hunt_name': 'MIT Mystery Hunt 2006'}
David Speyer,Allen Rabinovich,{'puzzle_name': 'McMurdo Station Ante', 'hunt_name': 'MIT Mystery Hunt 2006'}
David Speyer,Ricky Liu,{'puzzle_name': 'Meta testing!', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Ari Nieh,{'puzzle_name': 'Meta testing!', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Ariel Diertani,{'puzzle_name': 'Soooo Cute!', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Cindy Keeler,{'puzzle_name': 'Plotlines', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Daniel Speyer,{'puzzle_name': 'Plotlines', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Lark-Aeryn Speyer,{'puzzle_name': 'Plotlines', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Speyer,Lee Keyser-Allen,{'puzzle_name': 'Food for Thought', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,Kate Baker,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,Seth Kleinerman,{'puzzle_name': 'Interstellar Spaceship (Civilization Supermeta)', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,Lee Keyser-Allen,{'puzzle_name': 'Powder Monkey', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,Cindy Keeler,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,David Poland,{'puzzle_name': 'Interstellar Spaceship (Civilization Supermeta)', 'hunt_name': 'MIT Mystery Hunt 2011'}
Andrew Thomas,Tracy Yonemoto,{'puzzle_name': 'St Andrews Links Meta', 'hunt_name': 'MIT Mystery Hunt 2011'}
Kate Baker,Cindy Keeler,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Kate Baker,David Poland,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Kate Baker,Tracy Yonemoto,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,Catherine Miller,{'puzzle_name': 'Data Analysis', 'hunt_name': 'MIT Mystery Hunt 2006'}
Seth Kleinerman,Cat Bieber,{'puzzle_name': 'Data Analysis', 'hunt_name': 'MIT Mystery Hunt 2006'}
Seth Kleinerman,Ricky Liu,{'puzzle_name': "Dr. Wily's Fortress (Mega Man Supermeta)", 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,Steve Nagy,{'puzzle_name': 'Forsaken Fortress', 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,David Poland,{'puzzle_name': 'Interstellar Spaceship (Civilization Supermeta)', 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,Tracy Yonemoto,{'puzzle_name': 'St Andrews Links Meta', 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,Lee Keyser-Allen,{'puzzle_name': 'Wall Street Meta', 'hunt_name': 'MIT Mystery Hunt 2011'}
Seth Kleinerman,Cindy Keeler,{'puzzle_name': 'Payroll', 'hunt_name': 'MIT Mystery Hunt 2011'}
Malia Jackson,Yoyo Zhou,{'puzzle_name': 'Counting the Ways', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Joel Corbo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Alex Fink,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Val Morash,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Bruce Applegate,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Amber Archambo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Jen Selby,{'puzzle_name': 'Life of the Party', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Yoyo Zhou,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Drew Edelberg,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Geoff Iwata,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Allen Rabinovich,Randall Munroe,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Catherine Miller,Cat Bieber,{'puzzle_name': 'Data Analysis', 'hunt_name': 'MIT Mystery Hunt 2006'}
Catherine Miller,Sai,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Catherine Miller,Alex Fink,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Catherine Miller,Lee Keyser-Allen,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Catherine Miller,Katherine Reid,{'puzzle_name': 'A Modern Palimpsest', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,David Poland,{'puzzle_name': 'Unnatural Law', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Alex Fink,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Val Morash,{'puzzle_name': 'Pattern Recognition', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Ian Tullis,{'puzzle_name': "Bowser's Castle (Mario Supermeta)", 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Ari Nieh,{'puzzle_name': "Bowser's Castle (Mario Supermeta)", 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Bruce Applegate,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Amber Archambo,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Jen Selby,{'puzzle_name': 'Amateur Hour', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Yoyo Zhou,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Drew Edelberg,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Geoff Iwata,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
Joel Corbo,Randall Munroe,{'puzzle_name': 'Unlikely Situations', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Poland,Tracy Yonemoto,{'puzzle_name': 'St Andrews Links Meta', 'hunt_name': 'MIT Mystery Hunt 2011'}
David Poland,Cindy Keeler,{'puzzle_name': 'Fascinating Kids', 'hunt_name': 'MIT Mystery Hunt 2011'}
Sean Trowbridge,Mark L. Gottlieb,{'puzzle_name': "I'm Your Magic Man", 'hunt_name': 'MIT Mystery Hunt 2009'}
Sean Trowbridge,Mike Selinker,{'puzzle_name': 'A Midterm Progress Report to the Enron Board of Directors, July 2000', 'hunt_name': 'MIT Mystery Hunt 2007'}
Sean Trowbridge,Amanda O'Connor,{'puzzle_name': 'Meta-Meta', 'hunt_name': 'MIT Mystery Hunt 2007'}
