Tanya Khovanova,Xavid,{'puzzle_name': 'A Learning Path', 'hunt_name': 'MIT Mystery Hunt 2018'}
Ken Fan,Matt Jordan,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Ken Fan,Derek Kisman,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Ken Fan,Ali Lloyd,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Matt Jordan,Derek Kisman,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Matt Jordan,Ali Lloyd,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Derek Kisman,Ali Lloyd,{'puzzle_name': 'Wordplay', 'hunt_name': 'MIT Mystery Hunt 2013'}
Shira Helft,Catherine Sheard,{'puzzle_name': 'World of Color', 'hunt_name': 'MIT Mystery Hunt 2013'}
Mike Yi,Darby Kimball,{'puzzle_name': 'Snakes and Ladders', 'hunt_name': 'MIT Mystery Hunt 2013'}
Mike Yi,Amos Eshel,{'puzzle_name': 'Snakes and Ladders', 'hunt_name': 'MIT Mystery Hunt 2013'}
Darby Kimball,Amos Eshel,{'puzzle_name': 'Snakes and Ladders', 'hunt_name': 'MIT Mystery Hunt 2013'}
Amos Eshel,Glenn Willen,{'puzzle_name': 'The Maze', 'hunt_name': 'MIT Mystery Hunt 2013'}
Amos Eshel,Nikolaus Wittenstein,{'puzzle_name': 'The Maze', 'hunt_name': 'MIT Mystery Hunt 2013'}
Glenn Willen,Nikolaus Wittenstein,{'puzzle_name': 'The Maze', 'hunt_name': 'MIT Mystery Hunt 2013'}
Brandy Buckingham,Jason Juang,{'puzzle_name': 'Magic Mushrooms', 'hunt_name': 'MIT Mystery Hunt 2014'}
Jason Juang,Lauren Herring,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Jason Juang,Ankur Mehta,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Jason Juang,James Wiken,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Lauren Herring,Ankur Mehta,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Lauren Herring,James Wiken,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Ankur Mehta,James Wiken,{'puzzle_name': 'The Lion and the Unicorn', 'hunt_name': 'MIT Mystery Hunt 2014'}
Iolanthe Chronis,Brad Stronger,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Veronica Boyce,{'puzzle_name': "I Know That's a Pisser Baby", 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Shawn Westerdale,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Iolanthe Chronis,Sasha Targ,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Veronica Boyce,{'puzzle_name': "I Know That's a Pisser Baby", 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Shawn Westerdale,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Brad Stronger,Sasha Targ,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Shawn Westerdale,Sasha Targ,{'puzzle_name': 'Coins', 'hunt_name': 'MIT Mystery Hunt 2015'}
Nathan Fung,Lee-Kai Wang,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Nathan Fung,Nick Poulos,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Nathan Fung,Aditya Gopalan,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Lee-Kai Wang,Nick Poulos,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Lee-Kai Wang,Aditya Gopalan,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Nick Poulos,Aditya Gopalan,{'puzzle_name': 'Race Around the Block Again', 'hunt_name': 'MIT Mystery Hunt 2016'}
Tyler Hinman,Jeremy Horwitz,{'puzzle_name': 'Trivial Mathematics', 'hunt_name': 'MIT Mystery Hunt 2016'}
Tyler Hinman,Wil Zambole,{'puzzle_name': 'Trivial Mathematics', 'hunt_name': 'MIT Mystery Hunt 2016'}
Jeremy Horwitz,Wil Zambole,{'puzzle_name': 'Trivial Mathematics', 'hunt_name': 'MIT Mystery Hunt 2016'}
Trip Payne,Todd McClary,{'puzzle_name': 'Replenish the Treasury', 'hunt_name': 'MIT Mystery Hunt 2017'}
Roger Barkan,Roger Ford,{'puzzle_name': 'The Economist meta', 'hunt_name': 'MIT Mystery Hunt 2017'}
Roger Ford,Jennifer Berk,{'puzzle_name': 'Helvetica is Only an Okay Font', 'hunt_name': 'MIT Mystery Hunt 2019'}
Matt Gruskin,Alex Rosenthal,{'puzzle_name': 'Hexed Adventure', 'hunt_name': 'MIT Mystery Hunt 2017'}
Guy Jacobson,Andy Boroson,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
Guy Jacobson,Matto Mildenberger,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
Guy Jacobson,Mike Walsh,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
David Greenspan,Li-Mei Lim,{'puzzle_name': 'Irritating Places', 'hunt_name': 'MIT Mystery Hunt 2018'}
Kevin Hwang,Zachary Barryte,{'puzzle_name': "You Know What's Missing", 'hunt_name': 'MIT Mystery Hunt 2018'}
Kevin Hwang,Hannah Robertson,{'puzzle_name': "You Know What's Missing", 'hunt_name': 'MIT Mystery Hunt 2018'}
Kevin Hwang,Rachel Bowens-Rubin,{'puzzle_name': 'Irreverent Introduction to the IMDb', 'hunt_name': 'MIT Mystery Hunt 2018'}
Zachary Barryte,Hannah Robertson,{'puzzle_name': "You Know What's Missing", 'hunt_name': 'MIT Mystery Hunt 2018'}
Peter Lorenz,Liz Chhouk,{'puzzle_name': 'Recover the Pokémon Core Memory', 'hunt_name': 'MIT Mystery Hunt 2018'}
Will Day,Ben Haytack,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Will Day,Chris Pringle,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Will Day,Julian West,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Will Day,Ian Gallagher,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Ben Haytack,Chris Pringle,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Ben Haytack,Julian West,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Ben Haytack,Ian Gallagher,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Chris Pringle,Julian West,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Chris Pringle,Ian Gallagher,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
Julian West,Ian Gallagher,{'puzzle_name': 'The Robber', 'hunt_name': 'MIT Mystery Hunt 2018'}
John McLaren,Rebecca Vessenes,{'puzzle_name': 'Display Case', 'hunt_name': 'MIT Mystery Hunt 2019'}
Vera Tobin,Margot Pliska,{'puzzle_name': 'American Icons', 'hunt_name': 'MIT Mystery Hunt 2019'}
Vera Tobin,Steve Cook,{'puzzle_name': 'American Icons', 'hunt_name': 'MIT Mystery Hunt 2019'}
Margot Pliska,Steve Cook,{'puzzle_name': 'American Icons', 'hunt_name': 'MIT Mystery Hunt 2019'}
Scott Purdy,Alina Bucur,{'puzzle_name': 'Romance Languages', 'hunt_name': 'MIT Mystery Hunt 2019'}
Andy Boroson,Matto Mildenberger,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
Andy Boroson,Mike Walsh,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
Matto Mildenberger,Mike Walsh,{'puzzle_name': 'Pi Day Town/Bloomsday Town Meta', 'hunt_name': 'MIT Mystery Hunt 2019'}
John Ananny,John Owens,{'puzzle_name': 'Creatures from Outer Space', 'hunt_name': 'MIT Mystery Hunt 2020'}
Charlie Graham,Justin Graham,{'puzzle_name': 'Concierge Services', 'hunt_name': 'MIT Mystery Hunt 2020'}
Charlie Graham,Todd Etter,{'puzzle_name': 'Concierge Services', 'hunt_name': 'MIT Mystery Hunt 2020'}
Justin Graham,Todd Etter,{'puzzle_name': 'Concierge Services', 'hunt_name': 'MIT Mystery Hunt 2020'}
Todd Etter,Ian Tullis,{'puzzle_name': 'Frog', 'hunt_name': 'MIT Mystery Hunt 2020'}
Todd Etter,Yar Woo,{'puzzle_name': 'Frog', 'hunt_name': 'MIT Mystery Hunt 2020'}
Ian Tullis,Yar Woo,{'puzzle_name': 'Frog', 'hunt_name': 'MIT Mystery Hunt 2020'}
CJ Quines,Mark,{'puzzle_name': 'You Will Explode If You Stop Talking', 'hunt_name': 'MIT Mystery Hunt 2021'}
Anderson Wang,Brian Chen,{'puzzle_name': 'You Learn Something New Every Day', 'hunt_name': 'MIT Mystery Hunt 2021'}
Anderson Wang,Lewis Chen,{'puzzle_name': 'You Learn Something New Every Day', 'hunt_name': 'MIT Mystery Hunt 2021'}
Brian Chen,Lewis Chen,{'puzzle_name': 'You Learn Something New Every Day', 'hunt_name': 'MIT Mystery Hunt 2021'}
